b0,b1,b2,b3,z.sd,phi.ROS,z
2.73301,-0.660488,0.461072,0.138358,0.863987,8.05127,-0.919944024
2.81374,-0.665267,0.626707,0.0520349,0.859077,9.50105,0.855240805
2.8579,-0.609271,0.570453,0.0466921,0.966349,8.09352,-0.6572174
2.85136,-0.630943,0.467024,0.258388,1.07524,6.48406,1.642830447
2.87886,-0.597035,0.549769,0.0531644,1.04626,6.62478,-0.935965943
2.90055,-0.651044,0.705351,0.187833,0.88217,8.81199,-0.129938276
2.94766,-0.707052,0.484893,0.226197,0.862101,7.96622,-0.36805609
3.09763,-0.63758,0.69354,0.318473,0.866092,8.58254,-0.522374231
2.96164,-0.684389,0.660874,0.341465,1.04543,9.02281,-0.146033003
3.02812,-0.734866,0.579948,0.363936,1.00797,10.7294,0.406630744
2.94356,-0.654606,0.551446,0.294353,0.885247,10.5117,-0.278410184
3.00522,-0.785231,0.694276,0.401077,1.05659,8.32335,0.617326281
3.00931,-0.75529,0.673918,0.404089,1.02991,11.4892,-0.595434979
3.00938,-0.676104,0.707045,0.379883,1.03205,9.07449,-1.072418693
2.93036,-0.691365,0.55991,0.484007,1.01265,11.339,0.226525298
2.89989,-0.667903,0.501681,0.368247,0.923974,5.904,1.168285493
2.83247,-0.596085,0.552971,0.352449,0.958169,7.17662,-0.068184654
2.92203,-0.611328,0.718301,0.421239,1.05763,8.09457,-0.856127487
2.88594,-0.703479,0.632846,0.208409,0.918628,5.73685,0.486808064
2.90315,-0.678311,0.669035,0.288737,0.845325,6.49318,0.314994486
2.9582,-0.710427,0.625461,0.211687,0.906342,9.67397,-0.059375808
2.92303,-0.685784,0.581334,0.288566,0.7854,9.47663,0.104441591
2.87399,-0.676055,0.672129,0.271038,0.876837,8.50983,0.168766002
2.83731,-0.743189,0.592684,0.288837,0.832699,9.71614,-0.641806754
2.77908,-0.835096,0.571623,0.216694,0.952916,11.155,1.202676631
2.86803,-0.867476,0.57481,0.310837,0.868789,11.1503,-1.083614372
2.89779,-0.747379,0.607613,0.197946,1.19842,13.1754,1.164720961
2.9174,-0.715889,0.583476,0.256343,0.96988,10.3087,1.192308322
3.01522,-0.546309,0.565215,0.192207,1.10022,8.59949,-2.051672684
2.92316,-0.783389,0.452548,0.111718,1.02532,7.93274,2.044047451
2.94006,-0.697973,0.541609,0.129508,0.959201,7.8682,0.545336884
2.8954,-0.710603,0.625443,0.216533,0.946449,9.55148,0.734468086
3.02562,-0.561987,0.786733,0.140909,0.968069,9.54298,-0.340194279
2.94707,-0.57662,0.696996,0.0343745,0.96818,5.77367,-0.258688586
2.95588,-0.726095,0.464874,0.112627,0.783941,6.84018,-1.218846804
2.86579,-0.723609,0.500408,0.0391932,0.975294,7.58209,0.957662775
2.84966,-0.739054,0.545166,-0.000416595,0.962223,7.72383,0.638889823
2.92221,-0.803596,0.623045,0.120648,0.730627,7.90259,0.67245209
2.80185,-0.647524,0.58182,0.201912,0.826748,5.43269,0.142618826
2.96143,-0.714331,0.572355,0.377277,0.843091,7.45872,-0.66919023
2.89069,-0.683713,0.513144,0.239608,0.894518,8.38145,0.09956593
2.89557,-0.687998,0.495108,0.327705,1.19498,9.87588,-0.077594618
2.85714,-0.748041,0.48728,0.224317,1.03845,9.41613,0.437702375
2.78377,-0.699969,0.691547,0.165901,1.08428,11.7049,0.610115472
2.66901,-0.618999,0.812336,0.166037,0.975933,9.89344,-1.117614255
2.69722,-0.625602,0.815264,0.101384,0.888012,13.3424,0.501671981
2.6447,-0.577478,0.613803,0.0197177,0.930868,5.54182,0.868119797
2.59834,-0.773987,0.705957,0.191815,0.908634,8.22601,0.288603595
2.66713,-0.632925,0.648627,0.299866,0.786305,8.5884,0.070630965
2.74452,-0.669466,0.661048,0.300234,0.973471,10.3439,-1.276709469
2.7792,-0.752599,0.726178,0.343729,0.805976,10.9971,-0.891820738
2.77543,-0.726416,0.540466,0.206558,0.939392,12.0537,1.229517368
2.76233,-0.710041,0.66648,0.0867273,0.928384,10.2005,-1.58423199
2.83451,-0.746016,0.637964,0.0986495,0.812381,9.97238,0.500034541
2.74919,-0.579623,0.621226,0.218796,0.830762,8.98778,-0.035101742
2.80984,-0.67435,0.589085,0.236772,0.869982,10.6144,0.97287851
2.8986,-0.70164,0.648534,0.219413,0.886894,10.3202,0.086074689
2.9295,-0.871474,0.666443,0.105392,0.96077,8.99058,-2.17357802
2.84716,-0.75373,0.639904,0.181538,0.948771,9.52514,0.166462614
2.80402,-0.818754,0.489972,0.109337,1.03057,9.11627,-1.210328891
2.81581,-0.735208,0.439491,0.215224,1.02984,7.5082,0.926767263
2.82295,-0.708655,0.391886,0.132925,1.07043,8.87432,1.026805852
2.93875,-0.908729,0.540167,0.134064,1.1038,7.93713,-0.565156815
2.91707,-0.817285,0.647629,0.0824788,0.926104,10.1722,-0.400332799
2.80893,-0.726434,0.712411,0.146597,0.970611,9.09007,-1.393366158
2.80725,-0.701501,0.706337,0.124429,0.997603,9.55042,-0.882283714
2.836,-0.648014,0.761857,0.246023,0.925339,6.2474,2.24079127
2.76965,-0.781302,0.776143,0.0861825,0.968053,8.76894,-0.39395259
2.70905,-0.745344,0.74882,0.231858,0.934331,11.5466,1.383326223
2.8163,-0.713636,0.782769,0.205411,0.952399,11.8487,-1.221146651
2.87285,-0.789045,0.693354,0.260689,0.885183,8.06433,0.704230967
2.87235,-0.713896,0.608239,0.196804,0.813297,10.3327,-1.563168967
2.74484,-0.591752,0.599234,0.119679,0.937489,9.84187,0.679539247
2.79781,-0.683388,0.547393,0.125487,0.890512,11.0734,0.280820391
3.0198,-0.634605,0.864296,0.00224722,1.03157,14.0092,-1.535419659
2.98529,-0.621164,0.782642,-0.208025,1.05826,16.1321,-0.237471837
2.93491,-0.665663,0.610334,-0.0553801,1.16029,9.03939,-0.352012864
3.09745,-0.714033,0.575797,0.318993,0.906484,10.0425,0.081621811
2.92217,-0.568327,0.50081,0.195111,0.918448,6.26019,1.206412793
2.80073,-0.461881,0.478878,0.165423,0.993525,5.99528,0.709069337
2.94754,-0.641257,0.604842,0.194139,0.845949,7.8081,0.356374302
2.99266,-0.691619,0.62022,0.260761,0.933071,7.49389,-0.643480679
2.88445,-0.610542,0.65523,0.337076,0.851788,7.72917,0.224708722
2.82374,-0.51935,0.674179,0.243386,0.871436,7.15564,-0.645461742
2.90761,-0.600794,0.676847,0.219139,0.95155,10.2259,-2.664990706
2.89914,-0.559448,0.634133,0.184295,1.01276,9.95138,0.562296952
2.77893,-0.553624,0.561884,0.0819316,1.03223,8.17463,0.34491989
2.80271,-0.623162,0.7544,0.166084,0.826194,7.05511,-1.857116245
2.92543,-0.719219,0.769977,0.158149,0.731582,9.80846,-0.617114146
2.9816,-0.748234,0.702392,0.141098,0.923539,6.04914,0.415846688
2.86561,-0.622573,0.494614,0.211145,0.861028,9.59739,0.154067286
2.9528,-0.814931,0.623921,0.221248,0.995024,11.8636,0.137432771
2.85492,-0.713126,0.570609,0.151136,0.796808,8.03743,0.311119406
2.78303,-0.752839,0.662273,0.0461873,0.951525,6.83851,-0.624522236
2.72718,-0.787115,0.612758,0.107707,0.969017,9.63755,-0.582067657
2.81302,-0.690712,0.713087,0.332672,0.86947,10.5731,-0.371289366
2.82317,-0.764783,0.581582,0.416027,0.775527,9.09908,-0.530749587
2.80677,-0.715507,0.599776,0.376583,0.817352,7.43349,0.052792652
2.6219,-0.76154,0.582245,0.199698,0.968112,7.59707,1.561422203
2.8089,-0.634664,0.667726,0.164504,0.880689,11.275,-0.361987842
2.76074,-0.607784,0.551908,0.058831,0.941437,5.18811,-0.452964508
2.71087,-0.574251,0.31497,0.118775,0.843926,5.62326,0.278796596
2.74478,-0.723952,0.59893,0.0832025,0.781664,5.21751,-0.075054686
2.7603,-0.69366,0.695003,0.0326971,0.826006,6.35383,-0.055554822
2.73693,-0.654818,0.801653,-0.0278332,0.846734,7.89761,0.409622057
2.8426,-0.636897,0.720425,0.0732614,0.93992,10.261,1.4994675
2.84942,-0.602925,0.550518,0.182736,0.950357,8.1599,-1.416717598
2.89962,-0.653044,0.574274,0.0356005,0.993899,7.9933,0.84209975
2.817,-0.656498,0.577331,0.0213874,0.980022,7.89718,0.046502609
2.84609,-0.619023,0.832489,-0.0568919,0.906044,11.9772,0.877700291
2.93148,-0.699163,0.803323,-0.145799,0.988063,10.8368,0.765083817
2.82828,-0.581176,0.855466,-0.13574,0.85544,7.7957,-0.788535493
2.91441,-0.693604,0.842034,-0.0907255,1.01019,7.5794,-0.595416774
2.89472,-0.579597,0.639923,0.095306,0.96386,9.21672,1.127524199
2.89676,-0.645138,0.612273,0.158337,0.924567,9.24762,-1.273335878
2.86052,-0.568267,0.603834,0.0295927,0.926527,7.55901,-0.257759635
2.92347,-0.658022,0.640513,0.128455,0.985426,11.7687,2.297285702
2.96238,-0.70292,0.570053,0.17733,1.02991,14.0895,0.493845829
2.93312,-0.718696,0.569106,0.178287,0.864794,9.3192,-0.14623602
2.90101,-0.797558,0.66872,0.206354,0.812256,9.79892,0.03663851
2.94316,-0.767818,0.710081,0.169898,0.890858,9.64349,2.722545013
2.9341,-0.802785,0.692045,0.302985,0.97334,10.1507,0.741110637
2.87938,-0.688089,0.76865,0.378372,0.879543,12.6443,-1.066335053
2.87252,-0.691963,0.559561,0.242216,0.84805,8.63688,1.290682546
2.83588,-0.755033,0.690768,0.172425,0.9409,7.0641,1.938737644
2.76375,-0.735233,0.476805,0.218181,0.896024,6.94684,0.877214981
2.81785,-0.685008,0.534536,0.211653,0.796319,8.32762,0.642397379
2.91147,-0.694103,0.588213,0.168106,0.952533,7.15119,0.697653459
2.88659,-0.655493,0.685748,-0.00539135,0.858607,7.56164,-0.082920568
2.95069,-0.664945,0.56482,0.136954,0.990781,7.99993,-0.097974643
2.93247,-0.710044,0.589616,0.102386,0.987355,7.24334,1.732525977
3.01961,-0.748169,0.572089,0.0443672,1.0731,6.7859,-0.129359892
2.92471,-0.711147,0.521821,-0.00820959,0.911935,6.685,0.054038084
3.01415,-0.806775,0.492858,0.176086,1.01472,8.95371,-0.238834667
2.89768,-0.768066,0.641428,0.0774512,1.06617,10.0266,-1.068322817
2.98856,-0.797773,0.633842,0.121056,0.863817,10.5768,-0.263901763
2.91652,-0.789523,0.667327,0.16036,0.896708,9.91697,-0.478135554
2.87272,-0.65418,0.622273,0.294302,0.935546,9.71221,0.252246494
2.91251,-0.652711,0.534128,0.360799,0.913633,8.4779,-0.083505748
2.85934,-0.618578,0.580267,0.306838,1.08282,7.01148,1.260017966
2.80314,-0.699726,0.581947,0.378428,0.907829,6.91444,0.476830664
2.77028,-0.576178,0.571701,0.353717,0.786773,6.93598,-0.377097623
2.80648,-0.688876,0.62215,0.362199,0.999711,7.59045,0.859716861
2.81849,-0.740519,0.700983,0.340597,0.887347,8.56152,1.227306364
2.92235,-0.744864,0.679109,0.251219,0.977436,9.88271,-0.299562594
2.90477,-0.653609,0.617279,0.000439616,0.922283,6.74345,-1.653677699
2.8857,-0.568633,0.592223,0.16227,0.991152,11.1841,-1.550637371
3.0397,-0.506543,0.767175,0.20949,0.978977,8.21425,0.591261701
3.01789,-0.675488,0.474633,0.167236,1.03672,10.1243,1.371025484
3.05676,-0.68694,0.497193,0.171295,0.919175,10.1694,0.201372952
2.98474,-0.644924,0.486064,0.214494,0.783925,10.4149,0.421119072
2.9966,-0.510559,0.61066,0.182211,1.23897,10.58,-0.543882322
2.92627,-0.587061,0.539397,0.111119,0.996294,6.95638,-2.074666808
2.96447,-0.784272,0.658876,0.035487,0.907002,7.63031,-0.192409541
2.91291,-0.587376,0.718621,0.137994,0.898965,8.03582,-0.786172466
2.95819,-0.570357,0.693081,0.175234,0.985671,7.79096,-0.857019246
2.90119,-0.76504,0.708989,0.274952,0.779683,8.33067,-0.183438582
2.924,-0.726136,0.636469,0.311595,1.00237,9.81495,-0.657969962
2.88075,-0.786803,0.761724,0.390885,0.917412,10.8237,0.022481798
2.91693,-0.894412,0.731421,0.390917,1.02226,11.781,-1.204557732
2.89835,-0.834728,0.690211,0.392671,0.896565,8.23874,-0.713520528
2.98724,-0.841356,0.814737,0.369336,0.89563,9.49111,-0.499981538
3.05473,-0.775818,0.797497,0.166198,0.898413,9.29211,-1.301985757
2.96637,-0.815241,0.497012,0.382639,0.939407,8.78463,0.015698198
2.92085,-0.666661,0.613609,0.266162,1.05751,6.95049,-3.056791065
2.8435,-0.635109,0.442125,0.414958,0.939439,4.66605,-0.872432337
2.83265,-0.510992,0.57317,0.41631,0.90147,5.27991,0.331529483
2.72218,-0.689947,0.551344,0.275148,0.890885,5.60598,-1.26786673
2.71426,-0.789194,0.706204,0.194066,0.804541,9.11864,-0.005564123
2.7894,-0.893645,0.7838,0.182298,0.860111,12.7068,0.446805997
2.8325,-0.880825,0.831672,0.202035,0.89833,11.4413,0.566796902
2.8626,-0.737421,0.84684,0.18185,1.0306,14.3773,0.13065754
2.88265,-0.585471,0.78072,0.0472476,1.09506,10.9635,1.406038191
2.75423,-0.589975,0.730713,-0.0247094,1.02274,7.84693,-1.114840116
2.83001,-0.64812,0.654022,0.0200975,0.872901,10.1648,-0.739550529
2.83912,-0.761419,0.633434,-0.012845,0.939306,10.0829,-0.049362264
2.89475,-0.6947,0.719206,0.0288469,0.969224,8.88257,1.273309511
2.89091,-0.783562,0.697284,0.0659966,0.847308,9.60632,-0.81519964
2.92236,-0.644636,0.6582,0.0282915,0.96545,8.33663,0.33535319
2.92828,-0.539068,0.640122,0.156834,0.952568,8.24669,-2.591141432
2.88905,-0.561364,0.472555,0.115334,0.899631,6.73817,-0.227988125
2.86732,-0.430855,0.541134,0.151511,0.973772,8.27881,-1.485188474
2.9858,-0.4824,0.582136,0.178956,0.86328,5.85803,-0.17171035
2.93089,-0.697103,0.699659,0.0148907,0.908678,8.62747,0.707367428
2.95017,-0.644837,0.80321,0.165718,0.943367,11.2601,-0.286821583
2.97858,-0.692476,0.640286,0.374815,0.900502,8.0719,1.019714686
2.92185,-0.759286,0.547127,0.442071,0.949939,7.14762,0.590395818
2.71668,-0.777843,0.462598,0.413612,0.880458,6.0074,0.330723632
2.85541,-0.760785,0.772055,0.166388,0.877779,7.06353,0.500767975
2.74712,-0.735439,0.638591,0.135668,0.923221,6.19981,-0.027958033
2.70682,-0.633922,0.731284,0.00654032,1.0128,9.72443,-0.481410517
2.74045,-0.627151,0.699911,0.296747,1.15409,9.58471,-0.868311904
2.79136,-0.709381,0.736398,0.235589,0.910967,10.3854,-1.194066422
2.62544,-0.679181,0.698739,0.140331,1.07641,10.1286,0.538539666
2.77345,-0.695551,0.7073,0.192279,0.900173,9.18585,-1.395331685
2.83802,-0.730479,0.66378,0.211051,0.958294,11.0802,-0.846229113
2.82032,-0.478039,0.628059,0.233325,1.02907,12.4233,-0.373652556
2.9218,-0.540192,0.645011,0.315912,0.806811,5.8834,-0.758386767
2.77684,-0.558683,0.664701,0.232299,0.855294,6.96923,0.089361487
2.77094,-0.505835,0.758548,0.0830685,0.95242,9.02189,-1.789936717
2.74656,-0.634007,0.667343,0.00785577,0.73965,4.86396,0.025859055
2.73128,-0.615593,0.538239,0.224092,0.768598,3.60093,0.187954218
2.87272,-0.720953,0.804574,0.220201,0.815167,6.75944,-0.04153734
2.87558,-0.905942,0.668613,0.167366,0.874238,6.61383,-0.873651231
2.89751,-0.845128,0.781265,0.167336,1.00999,9.55676,1.940629964
2.92015,-0.797944,0.665894,0.131707,0.85405,7.98246,-0.469944384
3.01298,-0.74354,0.638924,-0.0252134,1.04178,13.479,-1.281626176
2.91217,-0.762186,0.517061,0.0539726,1.04407,11.43,-0.113766761
2.8923,-0.693327,0.689197,0.0322033,1.09606,8.72141,0.560001791
2.97417,-0.757474,0.602312,0.0454887,0.983698,16.7818,1.449984172
2.98914,-0.670386,0.641078,0.0955782,1.02055,11.5038,-0.209197686
2.99584,-0.747542,0.532143,0.19329,1.06005,10.6338,-0.329826261
2.94958,-0.811369,0.611141,0.106177,1.08699,12.8449,0.771989972
2.88411,-0.700087,0.741016,0.0829642,0.932481,20.2979,0.478714094
2.87692,-0.735306,0.695927,0.0681531,0.953405,13.7083,0.657484376
2.808,-0.683192,0.607307,0.116766,1.05238,11.8539,0.05734228
2.9097,-0.643018,0.703071,0.114574,0.900768,11.4694,0.365178256
2.95516,-0.681892,0.611691,-0.0465906,0.907646,7.12259,-2.251533118
2.96334,-0.706773,0.688042,0.0276657,0.922334,8.94186,0.583598859
2.8954,-0.617591,0.734693,0.226715,0.955498,9.62369,1.175562367
2.9602,-0.584442,0.947757,0.224651,0.946294,12.4955,0.268305121
2.9308,-0.697288,0.815685,0.21871,0.986409,9.35993,2.118268271
2.8994,-0.653171,0.955119,0.188654,0.877689,11.0224,1.562661971
3.01111,-0.638635,0.895146,0.171052,0.792252,9.52389,-0.980323319
2.92772,-0.599704,0.757208,0.138105,0.842947,9.67626,0.879277112
2.85535,-0.596051,0.535016,0.238436,0.917047,10.6241,1.336452514
2.92909,-0.723291,0.700405,0.102114,1.0989,6.87488,0.748938527
2.91877,-0.83938,0.660232,0.180672,0.980066,9.51337,0.213406515
3.02172,-0.777186,0.687775,0.140237,0.844834,9.70927,-1.58766446
2.93265,-0.671553,0.694828,0.0955931,0.849233,10.8288,0.089494387
2.85866,-0.707447,0.673762,0.0462439,0.983933,5.88233,0.308834309
2.75202,-0.701418,0.542302,0.059744,0.959612,9.79757,0.352231316
2.96676,-0.786372,0.471124,0.104105,1.04058,10.2477,-0.661397673
2.96296,-0.808042,0.555849,0.125342,0.966083,11.2503,1.24980765
2.95606,-0.732729,0.672819,0.0465449,0.932802,11.4926,-0.557481827
2.98951,-0.754915,0.643489,-0.0269735,0.962436,11.5515,1.560445244
3.1462,-0.616314,0.585535,0.0619357,1.18431,12.2475,1.367367
2.96532,-0.58222,0.592721,0.188367,1.05104,11.5461,-0.06780367
3.08068,-0.71957,0.550487,0.0762374,0.977711,9.84355,-0.572166914
2.94443,-0.486428,0.540872,0.242553,0.969683,8.40962,0.16899617
2.90259,-0.567295,0.556011,0.209085,0.947799,9.20717,-0.839651074
2.94178,-0.581404,0.568854,0.222017,0.881055,7.26389,0.162478813
2.68849,-0.437436,0.469419,0.294981,1.2643,10.8086,0.812962617
2.62499,-0.526797,0.463256,0.390926,0.865058,6.28761,-0.966307053
2.77139,-0.44798,0.685257,0.345939,0.803133,6.92396,0.490276812
2.78352,-0.553527,0.667315,0.146184,0.826362,8.29986,0.053978752
2.7844,-0.5949,0.779912,0.162429,0.926748,8.44573,-1.339718222
2.76809,-0.732868,0.772387,0.0478781,0.788654,8.36532,-0.686933439
2.75771,-0.688119,0.683559,0.137426,1.09324,11.8517,-0.629687723
2.76271,-0.658482,0.755183,0.235031,1.00373,10.0921,0.517762506
2.69032,-0.680553,0.819493,0.219169,0.858228,8.92306,0.298124392
2.88511,-0.753538,0.777003,0.256756,0.777034,9.64382,-0.835868212
2.89591,-0.549259,0.721148,0.266357,0.905438,7.85384,-0.397649885
2.8478,-0.624802,0.715859,0.257042,0.899407,6.80936,-0.031011735
2.85413,-0.647886,0.798645,0.0708709,0.818112,10.9367,-0.56347533
2.85296,-0.530809,0.711917,0.101917,0.95729,8.53614,0.818030793
2.883,-0.468233,0.742346,0.124431,1.00072,9.932,-0.623100616
2.96642,-0.5432,0.705918,0.192584,0.855646,8.69306,-1.162366858
2.96109,-0.579374,0.666392,0.267218,0.945527,6.97433,-0.278802771
2.98982,-0.509466,0.610787,0.182451,1.02025,7.31475,-0.84781922
2.88759,-0.411143,0.66009,0.0858499,0.900713,10.5326,1.381144001
2.85808,-0.759497,0.79369,0.0415394,1.06076,11.2426,-0.829129931
2.84782,-0.802401,0.715143,0.00589856,1.01558,10.9273,0.518771479
2.95968,-0.803004,0.616807,-0.00288298,0.990396,11.0642,-0.189170827
2.86597,-0.806227,0.52685,-0.0285178,0.952949,7.61391,-1.383439276
2.92083,-0.815152,0.561492,0.111463,0.785959,9.71459,-0.68323708
2.91064,-0.677219,0.783752,0.249163,0.996052,8.54707,-1.112852575
2.89238,-0.688069,0.705985,0.266476,0.912276,9.28793,-0.3913246
2.71586,-0.675818,0.548133,0.145941,0.887711,5.88485,0.204540384
2.70416,-0.562902,0.603737,0.231616,0.917716,8.59184,0.901468627
2.78243,-0.584612,0.621068,0.101887,0.903794,6.97517,-1.273060555
2.76786,-0.689323,0.606769,0.180642,0.906644,7.77226,-1.246807871
2.81852,-0.670199,0.672209,0.0888602,0.839484,7.19865,1.569164341
2.95242,-0.788183,0.696289,0.0159777,0.857987,10.7133,-0.576531894
2.85652,-0.734878,0.697408,0.059118,0.918376,11.0154,-1.446995254
2.85229,-0.782357,0.620924,0.0672906,0.96095,9.0816,-0.491367469
2.90504,-0.833706,0.622955,0.192369,0.859205,7.88819,1.764663609
2.88968,-0.806173,0.535021,0.268863,0.874053,8.62168,-0.065689076
2.99332,-0.770427,0.533623,0.268075,0.891829,10.2092,0.147655241
2.9795,-0.722061,0.524899,0.291306,0.969385,6.88981,-0.347783634
2.91292,-0.793669,0.518611,0.334803,0.888234,9.82161,0.812000417
2.87299,-0.682622,0.492156,0.332948,1.10433,7.8059,0.418025314
2.84043,-0.541781,0.603952,0.220009,0.848274,6.59229,-0.301550659
2.88213,-0.584159,0.639356,0.075373,0.760277,7.76619,-0.635262115
2.92429,-0.704893,0.724067,0.0577259,1.04488,8.90794,-0.613759099
2.99615,-0.823563,0.624278,0.0843805,0.902126,7.46831,0.194810189
2.89384,-0.646271,0.68683,0.293486,0.81445,7.84908,0.289908465
2.96758,-0.743228,0.678089,0.374903,0.944092,8.23711,-0.759200446
2.94599,-0.793376,0.63804,0.231035,0.975815,12.0053,1.685088442
2.97225,-0.791372,0.582217,0.119324,0.909709,9.79292,-1.491462813
2.95514,-0.804495,0.585929,0.280645,0.910671,8.57051,0.334621759
3.02312,-0.765354,0.652014,0.19899,0.829563,10.5748,-1.568724718
3.03563,-0.70237,0.662371,0.254054,0.970822,9.00698,-1.233652941
2.93221,-0.716176,0.746367,0.213803,0.860306,6.87321,-0.924172782
2.9877,-0.534561,0.852012,0.271639,0.913039,8.2833,-1.789893768
3.03726,-0.486655,0.895672,0.308509,1.07662,8.84021,0.552800715
2.93235,-0.431311,0.883748,0.227471,0.961449,9.18607,-0.77927089
2.97321,-0.541564,0.735539,0.284089,0.958935,12.9393,0.948898349
2.98296,-0.68612,0.538311,0.280864,0.938752,13.7083,-0.939524662
2.79354,-0.710896,0.614271,0.155666,1.01491,9.40219,0.349292551
2.75221,-0.581467,0.624387,0.0784391,0.915483,8.95826,0.438185041
2.88242,-0.564119,0.676719,0.120978,1.01298,12.1188,0.969663401
2.77653,-0.673409,0.653407,0.103877,0.898445,5.14001,-0.28025085
2.78618,-0.707729,0.49416,0.245193,0.798828,4.75104,-1.22572217
2.81724,-0.746608,0.723534,0.305998,0.728922,4.17888,-0.303333454
2.81472,-0.686059,0.655542,0.313559,0.732591,8.69438,-1.098239649
2.89161,-0.759445,0.557723,0.206009,0.798422,7.29992,-0.693980981
2.7917,-0.757338,0.637423,0.27054,0.922694,8.3785,-0.562516124
2.77931,-0.771035,0.709256,0.113277,0.902384,9.3532,-1.433299527
2.75665,-0.660106,0.7201,0.133335,0.914624,9.51381,-1.029233779
2.86823,-0.758998,0.662402,0.232199,0.96879,10.0632,-0.127457748
2.81022,-0.733667,0.671039,0.396807,0.941122,12.431,0.436005872
2.99923,-0.896137,0.593186,0.301447,0.936315,13.6413,1.084931164
2.91634,-0.83564,0.558276,0.326037,0.966549,10.4104,-0.486768869
